Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Target
0,1,0,1,0,0,0,0,1,25,157500,31.22856732,8.427277768,0
0,0,1,1,0,0,0,0,2,24,121500,43.61485862,10.26167546,1
0,0,0,0,0,0,0,0,1,5,112500,28.60565241,1.464780249,0
0,0,1,0,0,0,1,0,1,37,270000,60.31609136,0,1
0,0,1,1,1,1,0,2,4,9,270000,35.39292388,5.689370761,0
1,0,1,0,0,0,0,0,2,7,112500,48.83604728,0.961005359,0
1,1,1,0,0,0,0,3,5,26,225000,38.24308507,0.344976283,0
0,0,1,0,0,0,0,0,2,2,67500,53.29883571,7.512816827,0
0,0,0,0,0,0,1,0,2,51,67500,62.10120673,0,0
1,1,0,0,1,0,0,0,2,56,225000,40.61411254,10.43963942,0
0,0,1,1,1,0,0,1,3,5,135000,27.68571565,8.679165212,0
0,0,0,0,1,0,0,0,2,31,90000,52.34878197,7.028207287,0
1,1,0,0,0,0,0,1,3,28,270000,37.05483343,3.88782795,0
1,1,0,0,0,0,0,0,2,7,202500,27.90201031,6.072677742,0
0,1,1,0,0,0,1,0,2,52,135000,57.9861325,0,0
0,0,1,0,0,1,0,0,2,32,67500,33.62423595,4.128763767,0
0,0,1,0,0,0,1,0,2,59,225000,60.32704299,0,0
0,0,1,0,0,0,1,0,1,34,121500,58.49812111,0,0
0,0,1,0,0,0,0,0,2,16,121500,25.12029679,6.297186116,0
1,0,1,1,1,0,0,0,2,33,247500,25.58026517,2.258773281,0
0,0,0,0,0,0,1,0,1,42,247500,67.10883865,0,1
0,0,0,0,0,0,0,0,2,37,157500,47.62589239,4.15340493,0
0,0,1,1,1,0,0,0,2,28,103500,50.08179497,1.74678467,0
0,0,1,0,0,0,0,2,4,48,85500,33.2929492,1.253961409,0
1,1,0,0,0,0,0,2,4,33,225000,40.07200695,10.54094198,0
0,0,1,0,1,0,0,0,2,0,900000,51.01815917,3.200613291,0
1,1,1,0,0,1,0,0,2,13,180000,27.24765053,4.93097052,1
1,1,1,0,1,0,0,0,1,13,540000,41.72022697,6.598355887,0
1,0,1,1,0,0,0,2,4,42,135000,37.87072972,1.177300013,1
1,1,1,0,0,0,0,0,2,13,135000,26.00190285,2.880278171,0
0,0,0,0,0,0,0,0,1,57,202500,63.8096607,1.177300013,0
0,0,0,0,1,0,0,0,2,35,292500,38.96589252,3.844021438,1
0,0,0,1,1,0,0,1,2,50,270000,40.64696743,3.537375853,0
0,0,1,0,0,0,0,0,1,26,90000,48.40893379,11.96191571,0
0,0,1,1,0,0,0,0,2,26,292500,51.86143453,13.28980061,0
0,0,1,0,1,0,0,2,4,5,189000,37.75026181,0.961005359,0
1,1,0,0,0,0,0,0,2,13,225000,39.27801392,0.826847916,0
0,0,1,0,0,0,0,0,2,46,135000,37.15339808,9.927650807,0
0,1,0,1,0,0,0,1,3,49,112500,39.9323737,2.231394211,0
0,0,1,1,1,0,0,0,1,47,62653.5,53.82177594,0.876130242,0
0,0,1,0,0,0,0,0,1,29,135000,40.41150742,3.600347714,0
0,0,1,0,0,0,1,0,1,22,216000,54.82384991,0,0
0,0,0,1,1,0,0,1,3,35,99000,42.29518744,22.28656304,0
1,0,1,0,1,0,0,1,3,30,202500,38.7222188,0.752924427,0
0,0,1,1,1,0,0,0,1,16,180000,39.82833323,12.45747688,0
0,0,1,1,1,0,0,2,4,49,60750,29.26001218,5.423793781,0
0,0,1,1,1,0,0,1,3,4,157500,35.65302505,10.76271244,0
0,0,1,0,0,0,0,0,2,45,360000,52.21188662,28.7206445,0
1,1,0,0,0,0,0,1,3,21,225000,28.75349939,5.141789359,0
1,1,1,0,0,0,0,0,2,40,585000,45.59436539,4.506594934,0
0,0,1,0,1,0,0,0,2,43,227250,54.25710316,12.79971526,0
0,0,1,0,0,0,1,0,1,16,225000,53.67940478,0,0
1,1,0,0,0,0,0,0,2,49,229500,50.1721459,3.438811201,1
0,0,1,0,0,0,0,0,2,13,180000,37.81597158,3.050028406,0
0,0,0,0,0,0,0,0,1,7,117000,24.23595283,2.381979096,0
1,1,1,0,0,0,0,2,4,43,225000,37.04935762,10.59570012,0
0,0,1,0,1,1,0,1,2,1,180000,50.70603777,5.752342622,0
0,0,1,0,1,0,1,1,3,35,135000,39.59834904,0,0
0,1,1,0,1,1,0,0,2,38,288000,39.83654695,8.868080796,1
0,0,1,0,0,0,0,0,1,9,180000,42.31982861,1.949389789,1
1,0,0,1,1,1,0,0,1,3,180000,24.76710679,3.290964222,0
0,0,0,0,0,0,1,0,2,11,135000,56.4227876,0,0
1,1,1,0,0,0,0,0,2,12,225000,46.50061261,3.468928178,0
1,1,1,1,1,0,0,0,2,2,315000,39.98986974,10.34381267,0
1,1,1,0,0,0,0,0,1,42,225000,37.96655647,4.794075169,0
1,1,1,0,0,0,0,1,3,23,144000,32.27992361,3.345722363,0
0,0,1,1,1,0,0,1,3,2,202500,37.06852297,4.525760283,0
0,0,1,0,0,0,0,0,1,18,202500,51.0701794,16.96954763,0
0,0,1,0,1,0,0,0,2,13,162000,51.67799476,7.605905665,0
0,0,1,1,1,0,0,0,2,28,135000,27.84451426,6.012443787,0
0,0,1,0,0,0,0,0,2,16,153000,33.48186479,4.180784,0
0,0,1,1,1,0,0,1,3,36,99000,45.78054306,24.29892469,0
1,0,0,0,0,0,0,0,2,19,90000,50.53902544,2.261511188,0
0,0,0,0,1,0,1,0,2,21,112500,63.71657187,0,0
0,0,0,0,0,0,0,0,2,32,135000,41.15895604,7.471748222,0
0,0,1,0,0,0,1,0,2,50,58500,59.28937624,0,0
0,0,1,0,0,0,0,0,1,10,247500,60.68570881,6.483363793,0
0,0,1,0,1,0,0,0,2,17,121500,46.67036284,3.86044888,1
0,1,1,0,0,0,0,0,2,24,270000,30.22101754,6.592880073,0
0,1,1,0,1,0,1,0,1,21,90000,55.48916131,0,0
1,1,0,0,1,0,0,1,3,47,360000,41.01384696,7.794821249,0
1,1,0,0,0,0,0,2,4,24,270000,40.93170975,2.568156773,0
1,1,1,1,0,0,0,0,1,4,126000,39.75988556,2.362813747,0
1,1,1,0,0,0,0,2,4,11,171000,36.5346311,3.367625619,1
1,1,1,0,0,0,0,1,3,12,270000,33.53936084,2.346386305,0
0,0,1,0,0,0,0,0,1,46,112500,49.26316078,1.519538389,0
0,0,1,0,1,0,1,0,1,32,180000,62.46808627,0,0
0,0,0,0,0,0,0,1,2,34,135000,33.75291758,11.19530175,0
0,0,0,0,1,1,1,0,1,22,202500,57.52342622,0,0
1,1,1,0,0,0,0,0,2,21,180000,39.20956625,4.20816307,0
0,1,1,0,0,0,0,0,2,5,247500,50.05715381,3.047290499,0
0,1,1,0,0,1,0,1,3,57,67500,32.60573455,9.727783596,0
0,0,1,0,1,0,0,0,2,37,270000,54.20508292,12.542352,0
1,0,0,0,0,0,0,0,1,3,225000,22.85330979,1.47299397,0
1,0,1,0,0,0,0,1,3,23,900000,42.10900977,12.34522269,0
0,0,1,0,1,0,0,0,2,26,135000,51.92166848,1.20741699,0
0,1,0,0,0,1,0,2,4,31,130500,30.03210196,0.446278842,1
0,0,1,0,0,0,0,0,2,50,270000,45.70388167,18.28374299,0
1,0,0,1,1,0,0,1,3,58,90000,29.43250033,5.117148196,0
0,0,0,0,1,0,1,0,2,47,67500,62.42975557,0,0
0,1,0,1,1,0,0,0,1,6,180000,48.59237356,22.92997118,0
0,0,1,0,1,0,1,0,1,44,225000,56.65277179,0,0
0,0,0,1,0,1,0,0,2,11,171000,51.25361917,5.459386572,0
0,0,1,0,0,0,0,0,1,26,121500,54.60207944,33.26009432,0
1,1,1,1,0,0,0,0,2,11,315000,49.86550032,3.151330965,1
1,1,1,0,0,0,0,0,2,47,180000,27.62821961,1.760474205,0
0,0,1,1,1,1,0,1,3,16,144000,36.78378064,0.334024655,0
0,0,0,1,1,0,0,0,1,8,126000,57.31534528,7.548409618,0
0,0,1,0,0,1,0,0,2,6,180000,38.24856089,6.058988206,0
0,1,1,1,1,0,0,0,1,30,270000,45.39997399,3.269060966,0
0,0,1,0,0,0,0,1,2,6,180000,39.77083718,0.69542838,0
0,1,1,1,1,0,0,1,3,24,63000,37.42445088,3.452500736,0
0,0,1,0,0,0,1,0,1,7,247500,61.14293928,0,0
0,0,1,0,0,0,0,0,2,35,157500,38.71400508,6.880360309,0
0,0,1,0,0,0,1,0,2,19,81000,64.48866164,0,0
1,0,1,0,0,0,1,0,2,49,72900,64.12999582,0,1
1,0,1,0,0,0,0,2,4,36,450000,37.71740693,1.631792576,0
0,0,0,0,0,0,0,2,4,47,103500,30.33053382,10.84211175,0
0,0,0,1,0,0,0,0,2,15,153000,40.28830161,7.266405197,0
0,0,1,0,1,0,0,1,3,8,675000,43.37666071,3.827593996,0
1,1,1,0,0,0,0,1,3,24,252000,49.97227869,0.717331636,0
0,0,1,0,0,0,0,0,1,4,189000,47.4369768,25.96083424,0
1,1,1,0,0,0,0,1,3,3,225000,44.28564584,6.491577514,0
0,0,1,0,0,0,0,1,3,53,225000,41.7695093,23.72122631,0
1,0,0,0,0,0,0,0,2,42,270000,35.948719,6.535384026,0
0,0,0,1,1,0,0,0,2,26,157500,50.91959452,11.10495082,0
0,0,1,0,1,0,0,0,1,4,157500,48.01741309,21.01617419,0
0,0,1,1,1,0,0,2,4,14,202500,43.23702745,17.076326,0
1,1,1,0,0,0,0,0,2,5,238500,33.36687269,7.124034032,0
1,1,0,0,0,0,0,0,2,25,225000,41.12062534,18.31659788,0
0,0,1,0,0,0,0,0,2,11,234000,35.06437504,15.59511831,0
0,0,0,0,0,0,0,2,4,28,144000,46.54715703,13.70048666,0
0,0,0,0,0,0,0,1,3,44,162000,47.02355285,26.03201982,0
1,1,0,0,0,0,0,0,2,10,225000,29.18335079,1.130755594,1
0,0,1,0,0,0,0,0,2,28,76500,44.18708119,5.968637275,0
1,1,0,1,1,0,0,0,1,31,112500,23.94573468,5.128099824,0
1,0,0,0,0,1,0,1,3,43,216000,35.44494411,6.620259143,0
0,0,1,0,0,0,0,0,1,8,351000,47.73540867,11.45540292,1
0,0,0,0,1,0,1,0,2,25,90000,63.82608815,0,0
1,1,1,0,0,1,0,0,1,45,225000,32.11017338,2.551729331,0
0,0,1,1,1,0,0,0,2,2,292500,50.70603777,19.89910813,0
0,0,1,0,0,0,1,0,1,37,72000,56.41731179,0,0
1,1,1,0,0,0,0,0,1,26,180000,23.29137491,2.962415382,0
1,1,1,0,1,0,0,0,2,23,225000,66.3860312,1.032190942,1
0,0,1,0,0,0,0,0,2,43,85500,38.04047996,6.727037516,0
0,1,0,0,0,0,0,3,5,20,675000,37.80501995,5.01310773,0
0,1,0,0,0,0,1,0,2,52,72000,62.09846883,0,1
0,1,1,0,0,0,0,0,2,22,157500,28.35650287,2.841947473,0
1,0,1,0,0,0,1,0,2,9,90000,63.19910744,0,0
1,0,1,0,0,0,0,0,2,49,153000,37.71193111,5.032273079,0
0,1,1,0,1,1,0,1,3,49,450000,47.3575775,1.426449551,0
1,1,0,0,0,0,0,2,4,25,157500,35.35185527,5.048700521,0
0,1,1,0,0,0,0,1,3,46,225000,37.21089413,8.887246145,0
1,1,1,1,1,0,0,0,2,31,180000,55.30845945,1.631792576,0
0,0,1,0,0,0,0,0,1,28,90000,52.13522523,9.087113356,0
0,1,1,0,0,0,1,0,2,39,81000,55.85056504,0,1
1,0,1,0,0,0,0,0,2,59,135000,52.63626221,16.34530483,0
0,0,1,0,0,0,0,0,1,19,135000,42.81812768,1.045880477,0
0,0,0,1,1,0,0,0,1,9,72000,30.02936405,0.344976283,0
0,0,0,0,0,0,0,1,2,31,180000,34.31692643,3.233468175,0
0,0,1,0,0,0,1,0,2,14,94500,60.61726113,0,0
0,0,1,1,1,0,0,0,2,57,90000,54.91420084,14.56840318,1
1,1,1,0,0,0,0,0,2,44,292500,34.71118503,6.483363793,0
0,1,0,0,0,0,0,1,3,6,90000,33.90350247,9.527916384,0
0,0,1,1,1,0,0,0,2,4,202500,52.50484267,1.809756532,0
1,1,0,1,1,0,0,2,4,21,157500,47.20425471,11.74835897,0
0,0,1,0,0,0,0,1,3,24,211500,44.3869484,19.43640184,0
1,1,0,0,0,0,0,0,2,3,382500,32.7453678,11.42802385,0
1,1,1,1,1,1,0,1,3,32,292500,28.46875706,2.031526999,0
1,0,1,1,0,0,0,0,1,4,135000,26.09225378,1.177300013,0
0,0,1,0,1,1,0,0,1,59,292500,47.60672704,4.550401446,0
1,1,0,1,0,0,0,1,2,10,112500,32.84940827,3.107524453,0
0,1,1,0,0,0,0,1,3,47,135000,40.69351184,12.06595618,0
1,1,0,0,0,0,1,0,2,53,270000,64.31069769,0,0
0,1,1,1,1,0,0,0,1,22,103500,46.92225029,22.10038536,0
1,1,0,0,0,0,0,2,4,45,225000,40.45531394,6.056250299,0
0,0,1,0,0,0,0,0,1,40,112500,53.09623059,1.596199785,0
0,0,1,0,1,0,0,0,2,45,112500,51.75191825,0.599601635,0
1,1,0,0,0,0,1,0,2,23,67500,67.07872167,0,0
0,0,0,0,0,0,1,0,1,28,144000,58.81298042,0,0
0,1,1,0,0,0,0,1,2,57,270000,43.9954277,2.102712581,0
0,1,1,0,0,0,1,0,2,42,135000,55.38238294,0,0
0,1,0,1,1,0,0,0,2,20,360000,44.310287,4.621587028,0
0,1,0,0,1,0,0,0,2,11,225000,45.58341376,14.92980691,0
1,0,1,0,0,0,0,2,4,39,135000,44.57312607,1.300505828,0
1,1,0,1,1,0,0,0,1,9,247500,28.39209566,4.243755861,0
0,1,1,0,0,0,0,0,2,11,225000,28.63029357,2.68041096,0
0,1,1,0,1,1,0,0,2,39,247500,39.59561114,5.12262401,0
1,1,0,0,0,0,0,1,3,19,405000,38.78519066,6.581928445,0
0,0,1,1,1,0,0,0,2,54,81000,46.99069796,8.920101029,0
1,0,1,1,0,0,0,2,4,7,112500,38.34712554,2.379241189,0
0,1,1,0,1,0,0,0,2,34,382500,54.90598712,17.59652833,0
1,1,0,0,0,0,0,1,3,22,351000,44.19803281,23.21471351,0
1,0,1,1,0,0,0,0,2,7,337500,50.82102986,3.340246549,0
0,1,1,1,0,0,0,0,2,5,108000,54.96895898,32.01160873,0
0,0,1,0,0,0,1,0,2,50,225000,60.46393834,0,0
0,0,1,0,0,0,0,0,2,17,121500,30.54682848,0.758400241,0
1,0,0,1,0,0,0,0,2,35,225000,57.90399529,32.53728687,0
0,0,1,0,0,0,0,0,2,15,90000,32.92606967,13.05981642,1
1,1,1,0,0,0,0,2,4,55,180000,47.44792843,2.321745142,0
0,0,1,1,1,0,0,0,2,37,94500,37.97477019,9.46768243,0
0,0,1,0,0,0,1,0,2,47,99000,54.66778921,0,0
0,0,1,0,0,0,1,0,2,15,202500,60.02039741,0,0
0,0,0,1,0,0,0,3,5,36,157500,37.53944297,4.514808655,0
1,1,1,0,0,0,0,0,2,18,450000,50.27344846,5.861858902,0
0,1,1,0,1,0,0,0,2,8,135000,44.74835212,0.344976283,0
0,1,0,0,0,0,0,0,2,43,315000,43.49439071,13.30075224,0
0,0,1,1,1,0,0,1,3,25,112500,35.17389132,3.041814685,0
0,0,1,0,0,0,1,0,1,5,90000,56.88001807,0,0
0,0,1,0,0,0,0,2,4,4,85500,27.60084054,0.681738845,0
1,1,0,0,0,1,0,0,2,49,135000,48.0995503,1.779639555,1
1,1,1,0,0,0,0,0,2,51,360000,60.53786183,10.5518936,0
0,0,1,0,0,1,1,0,2,46,157500,65.04719467,0,0
1,1,1,1,0,0,0,0,1,13,78750,22.59047071,0.495561168,0
0,0,1,0,0,0,1,0,2,1,157500,57.0853611,0,0
0,1,1,0,0,0,1,0,2,8,211500,55.46178224,0,0
1,1,0,0,0,0,0,1,3,19,225000,45.82434958,6.598355887,0
0,0,0,0,0,0,1,0,1,6,67500,62.89519976,0,0
0,0,1,0,1,0,1,0,1,15,495000,59.12783972,0,0
1,0,1,0,0,0,1,3,5,13,135000,41.3396579,0,0
0,0,1,0,1,0,1,0,2,12,112500,58.19968925,0,0
1,1,1,0,0,0,1,0,2,29,112500,64.00952792,0,0
0,0,0,0,0,0,1,0,1,32,153000,44.77573119,0,0
0,0,1,0,0,0,0,0,2,17,202500,41.52857348,4.076743533,0
1,1,0,1,1,0,0,0,2,40,315000,38.15820996,13.2870627,0
1,1,1,0,1,0,0,0,2,11,292500,26.79315797,7.006304031,1
1,0,1,0,0,0,0,0,2,13,180000,35.6338597,9.985146854,0
0,1,0,1,0,0,0,0,2,53,216000,48.63618007,26.21272168,0
0,0,1,1,0,1,0,0,1,26,135000,23.22292723,4.109598417,1
0,0,1,0,0,0,0,2,3,15,135000,40.72362882,6.590142166,1
0,0,1,0,1,0,0,3,4,31,135000,37.89537088,12.11523851,1
0,0,1,0,1,0,0,0,1,6,306000,28.68778962,1.270388851,0
1,1,0,0,0,0,0,1,3,11,180000,36.30738482,9.845513597,0
0,0,0,1,1,0,0,0,2,55,247500,44.64431166,13.42669596,0
0,0,0,0,1,0,1,0,2,45,81000,55.54118154,0,0
0,0,0,0,0,0,0,0,2,18,157500,38.59901298,6.179456115,0
1,1,0,1,0,0,0,1,3,18,103500,24.28797306,3.879614229,0
0,0,1,0,0,0,0,0,1,4,157500,39.22051788,0.758400241,0
1,1,1,1,0,1,0,0,2,17,90000,22.89437839,1.946651882,0
0,0,1,0,0,0,0,0,2,39,135000,40.84409673,5.108934475,1
0,0,1,0,0,0,0,1,3,37,157500,37.43540251,7.301997988,0
0,0,1,0,0,0,0,0,2,12,180000,48.08586076,7.433417524,0
1,0,0,0,0,0,0,1,2,33,112500,42.13638884,4.421719816,1
0,0,0,0,0,0,1,0,2,49,81000,57.27701459,0,0
0,0,1,0,0,0,0,4,6,35,180000,47.8257596,20.29610464,0
0,1,1,0,1,0,0,1,3,5,193500,39.17944927,19.3022444,0
0,0,1,0,0,0,0,0,2,9,180000,49.93394799,1.826183974,0
1,0,1,1,1,0,0,1,3,32,135000,51.25088126,4.032937021,0
0,0,1,0,1,1,0,2,4,59,126000,34.02670828,13.41574433,0
0,0,1,0,0,0,0,0,2,29,135000,49.82716962,14.20973737,1
1,1,0,0,0,0,0,2,3,34,157500,38.27320205,4.451836793,0
1,0,1,0,0,0,0,0,2,27,135000,24.44677167,2.809092589,0
0,0,1,0,0,0,1,0,1,46,45000,64.86649281,0,0
0,0,1,0,1,1,0,0,1,58,225000,53.90938897,34.01301875,0
0,0,0,1,1,0,0,0,2,28,90000,60.65011602,29.76104917,0
0,1,1,0,0,0,0,4,6,5,540000,32.97261409,9.612791502,0
0,0,1,0,0,0,0,0,2,4,247500,48.90449496,0.580436285,0
0,0,0,1,1,0,0,0,2,1,112500,28.20865589,4.180784,0
0,0,0,0,0,0,1,0,1,33,99000,59.76850996,0,0
1,1,1,0,0,0,0,0,2,17,270000,54.45970828,2.915870962,0
0,0,0,1,1,0,0,0,1,50,135000,44.29659747,8.512152885,0
0,1,1,0,0,0,0,2,4,46,135000,36.75366366,14.37674969,0
1,1,1,0,0,0,0,0,2,35,270000,56.68288877,6.130173789,0
1,0,1,0,0,0,0,0,2,3,202500,29.80485568,2.031526999,0
0,0,1,0,0,1,0,1,3,16,315000,39.48335695,15.26109366,0
0,0,1,0,1,0,0,0,2,36,157500,34.1909827,4.438147258,0
1,1,1,0,0,0,1,0,2,4,67500,62.91984093,0,0
1,1,1,1,1,0,0,2,4,3,135000,36.94805506,5.952209833,0
0,0,0,0,0,0,0,0,2,14,112500,44.46908561,4.216376791,0
0,0,0,0,1,0,0,0,2,18,283500,48.26930053,13.9085676,0
0,0,0,0,1,0,0,0,2,12,135000,38.54973066,5.117148196,0
0,1,1,0,0,0,1,0,1,2,90000,60.16003066,0,0
0,0,1,0,0,0,0,0,2,10,270000,35.81456156,3.904255392,0
0,1,0,0,0,0,0,0,2,35,103500,55.55760899,2.683148867,0
1,0,0,0,0,0,0,0,2,41,112500,31.58449523,2.57089468,0
1,0,1,0,0,0,0,0,2,10,112500,42.58814349,9.621005223,0
0,1,1,0,0,0,1,0,2,54,90000,67.85628726,0,0
1,1,1,0,1,0,0,0,2,39,292500,26.79315797,7.006304031,0
0,0,1,0,0,1,0,2,4,34,202500,31.51057174,0.629718612,0
1,0,0,1,1,0,0,1,3,54,202500,39.57370788,2.913133055,0
0,0,1,0,1,0,0,0,2,41,157500,50.33368242,2.171160257,0
0,1,1,0,1,0,1,0,2,23,135000,62.96638535,0,0
0,0,1,0,0,0,1,0,2,40,90000,66.09307515,0,0
1,0,0,0,0,0,0,0,2,42,202500,47.03724238,12.5806827,0
1,1,0,1,0,0,0,0,2,32,202500,33.5256713,8.95569382,0
1,1,0,0,0,0,0,0,2,31,157500,56.47480783,0.487347447,0
0,0,1,0,0,0,1,0,2,10,90000,61.43863324,0,0
0,1,1,0,0,0,0,1,3,25,112500,36.52641738,11.59503617,0
0,0,1,0,0,0,0,0,1,53,225000,38.41283531,5.68115704,0
0,0,0,0,0,0,0,0,2,22,166500,58.77191181,10.92972477,0
1,0,1,0,0,0,0,0,2,5,153000,33.328542,0.846013265,0
0,0,1,0,0,0,0,1,3,5,112500,40.75922161,7.115820311,0
0,1,1,0,0,0,0,0,2,32,193500,38.71400508,2.84468538,0
1,1,0,1,1,0,0,0,1,13,135000,28.86575357,2.19580142,0
1,1,1,0,0,0,0,0,2,21,225000,47.40412192,1.571558622,1
0,0,0,0,1,0,0,0,1,39,67500,51.81762801,31.767935,0
0,0,1,0,0,0,0,2,4,28,202500,37.3532653,10.63129291,0
1,1,0,0,0,0,1,0,1,39,135000,65.97260724,0,0
0,0,1,0,0,0,1,0,1,36,112500,60.32704299,0,0
1,1,1,0,0,0,0,0,2,14,540000,53.08801687,7.937192413,1
1,0,1,0,0,0,0,1,3,12,126000,39.21504206,1.878204207,0
0,0,1,0,1,0,0,0,2,37,202500,41.30954092,5.727701459,0
1,0,1,0,0,0,0,0,1,12,157500,36.86044204,5.456648665,0
1,0,1,0,0,0,0,1,3,45,180000,34.57155178,6.206835185,0
1,1,1,1,0,0,0,0,2,16,90000,41.61618651,3.961751439,0
0,0,1,0,0,0,0,2,3,16,173250,36.19239273,15.17348063,0
0,0,1,0,1,0,0,0,2,59,112500,40.41698324,6.746202865,1
1,0,1,0,0,0,0,0,2,11,157500,40.13771672,0.856964893,0
0,0,1,0,1,0,0,0,1,34,101250,27.86915542,4.963825404,0
0,0,1,0,0,0,0,0,2,37,135000,53.9997399,16.13174809,0
1,1,0,1,1,0,0,2,4,32,135000,30.13888033,0.295693957,0
0,0,1,1,1,0,0,0,2,10,180000,39.78178881,12.79971526,0
0,0,1,0,0,0,1,0,2,60,157500,63.32505116,0,0
0,0,0,0,0,0,0,0,1,7,90000,25.07375237,4.561353074,0
0,0,1,0,0,0,1,0,1,7,180000,58.68156088,0,0
0,0,1,0,0,0,0,0,2,49,225000,29.52558916,8.438229396,0
0,0,1,0,0,0,1,0,2,42,193500,59.56864275,0,0
0,0,1,0,1,0,1,0,1,22,126000,53.63833617,0,0
0,0,1,0,0,0,0,0,1,24,202500,63.90548745,14.8860004,0
1,1,1,0,1,0,0,1,3,56,135000,42.33351814,0.679000938,0
1,0,1,0,0,0,0,0,2,11,144000,46.48692307,5.010369823,1
1,0,1,0,0,0,0,0,2,43,99000,29.4215487,1.55513118,0
1,1,1,0,0,0,0,2,4,8,157500,42.64290163,0.380569074,0
0,0,0,1,1,0,0,0,2,31,270000,55.04014456,3.953537718,1
0,0,0,0,0,0,1,0,1,43,112500,64.1190442,0,0
0,0,1,0,0,0,1,0,2,32,180000,59.29211414,0,0
0,0,1,0,0,0,0,1,3,19,225000,31.62008802,2.97336701,0
1,1,1,0,0,0,0,0,1,29,247500,58.1038625,8.6353587,0
1,1,0,0,0,0,0,0,1,40,180000,30.26756196,2.940512126,0
0,0,1,0,0,0,1,0,1,44,157500,56.62265481,0,0
0,1,1,0,0,0,0,0,1,34,157500,52.17629383,10.71343012,0
1,0,1,0,0,0,0,0,1,11,135000,46.91951238,1.681074902,0
0,1,1,0,0,0,0,0,2,21,450000,54.0380706,14.67244365,0
1,1,0,1,0,0,0,2,4,57,270000,31.28058755,12.66281991,0
1,1,1,0,0,0,0,1,3,44,450000,43.42868094,4.005557951,0
1,1,1,1,1,0,0,0,2,40,157500,60.27228485,28.02521612,0
0,0,1,0,0,0,0,2,4,38,180000,35.10270574,15.48833994,0
0,0,1,0,1,1,0,1,3,23,180000,22.01551024,3.885090043,0
1,1,1,0,0,0,0,0,2,30,202500,54.86765642,5.511406805,0
0,0,1,0,0,0,0,0,2,12,112500,56.37076737,10.07549779,0
1,1,1,0,0,0,0,1,3,5,135000,33.37508642,1.891893742,1
0,0,1,0,0,1,0,0,2,59,157500,42.33351814,8.128845904,1
1,1,1,0,0,0,0,3,5,16,81000,34.64547527,0.547581401,0
0,0,1,0,0,0,1,0,1,55,135000,59.85886089,0,1
1,1,1,0,0,0,1,0,2,9,157500,53.58631594,0,0
1,0,1,0,0,0,0,0,1,1,151200,22.83140653,0.698166287,0
0,0,1,0,0,0,0,0,1,15,94500,36.85222831,6.962497519,0
1,0,1,0,0,0,0,0,2,46,157500,42.50053047,2.84468538,0
0,1,1,0,0,0,0,0,2,39,180000,55.2098948,17.9743595,0
0,0,0,0,1,0,0,0,2,29,112500,27.86367961,6.403964489,0
1,1,1,0,1,0,0,2,4,14,360000,43.53545932,0.785779311,0
0,0,1,1,1,0,0,3,4,16,207000,41.79962628,1.26217513,0
0,1,1,0,0,0,0,1,3,24,157500,40.4799551,13.33908294,0
1,1,0,0,0,0,0,1,3,33,315000,42.16103,17.94698043,0
0,0,0,1,1,0,0,0,1,41,157500,51.59038173,9.511488942,0
1,1,1,0,0,1,0,0,2,51,270000,39.42859881,9.278766847,0
0,0,0,1,1,1,0,1,3,6,225000,28.60565241,9.286980568,0
0,0,0,0,0,0,0,0,1,43,270000,58.57478251,18.00447648,1
1,1,1,0,1,0,0,1,3,38,180000,27.1189689,9.152823124,0
0,0,0,1,0,0,0,0,2,16,112500,59.57959438,16.78610786,0
1,1,1,0,1,0,1,0,1,29,225000,53.58631594,0,1
0,0,1,0,0,0,0,1,3,16,157500,33.62149805,2.573632587,1
0,0,1,0,0,0,0,0,2,14,157500,37.12601901,11.37326571,0
0,0,1,0,0,0,0,0,2,4,315000,36.20608226,3.381315154,0
0,0,1,0,1,0,0,0,2,54,202500,43.61212071,7.882434273,0
0,0,1,0,0,0,0,0,1,35,157500,48.23644565,10.26167546,0
0,0,1,0,0,1,0,0,2,0,126000,40.55661649,7.028207287,0
0,1,0,0,0,0,0,0,1,22,135000,25.55014819,4.098646789,0
0,0,1,0,0,0,1,0,1,2,90000,53.29062198,0,0
0,0,0,1,1,0,0,0,2,35,225000,28.90956009,1.174562106,0
1,1,1,1,1,0,0,0,1,13,225000,25.68978145,1.114328152,0
1,0,0,0,0,0,0,0,1,41,716323.5,25.673354,6.661327748,0
0,0,0,0,0,0,0,0,2,7,405000,44.86882003,19.51306324,0
0,0,0,0,0,0,0,0,2,51,81000,63.16077674,6.256117511,0
0,0,0,1,0,0,0,2,3,37,90000,39.44502625,4.432671444,0
0,0,1,0,0,0,0,0,1,3,112500,45.80792213,3.742718879,0
0,0,0,0,0,0,1,0,1,44,135000,62.49820325,0,0
1,0,1,0,0,0,0,0,2,2,112500,29.30929451,3.767360042,0
0,0,0,0,0,0,1,0,2,17,247500,52.01475732,0,0
0,0,1,0,0,0,0,1,2,12,225000,24.75889306,2.792665147,0
1,1,1,0,1,0,1,0,2,19,144000,61.89038789,0,0
0,0,0,0,0,0,0,0,1,11,135000,56.47480783,3.518210504,0
0,0,0,1,1,0,0,0,2,33,90000,38.45664182,3.575706551,1
0,1,1,0,0,1,0,2,4,31,135000,33.96647433,0.725545357,1
